index,class,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturatoin-mean,hue-mean
147,WINDOW,1.5637550647144476,-0.5291454126370583,,-0.35697002707839776,-0.19450958515968583,0.5744933237723191,0.17363648323037562,-0.37926208948743817,-0.12549803222794956,-0.5931460674831772,-0.6545242789989593,-0.4893230325175104,-0.6517613725583347,-0.07464837321152772,0.20619414714575357,-0.2744980601788516,-0.518351962667265,0.6574821819701454,-0.5012480886040867
463,CEMENT,0.23419626184061765,-0.07684446929506628,,-0.35697002707839776,-0.19450958515968583,1.253780658959964,-0.10826130362075186,-0.37926214488781507,-0.12977179835214117,0.22469464016457147,0.2239178620795889,0.27137169089338364,0.167101855444262,-0.18975407622136367,0.49572599515411964,-0.6496254309123642,0.2530774289886882,-0.6400203626069133,-0.4537146547969624
1699,FOLIAGE,-0.41002295192299065,-0.49435303237998196,,-0.35697002707839776,-0.19450958515968583,-0.43414489750192875,-0.1090565849594011,-0.3638731112989697,-0.13588903179579537,-0.8007592622051919,-0.8701707150350944,-0.7267210964826603,-0.8137007796864107,0.021272902081278435,-0.1628172310547183,0.2545278981896418,-0.7591001083146677,1.7082783022277535,-0.6208348105750687
351,WINDOW,0.0011808015431422978,0.44504123456107836,,-0.35697002707839776,-0.19450958515968583,-0.7017428590307457,-0.12730816296443143,-0.6716529520702239,-0.14017138892433267,-0.9705364003713949,-0.9367674137634301,-1.0151724482493412,-0.9389746363900207,1.095592307640752,-1.093861032117047,0.7546978729997241,-1.0516219886005556,-1.8698001203733807,0.8819424732774603
1554,GRASS,-1.4243255438061186,1.6105859731731347,,2.4101466249419325,-0.19450958515968583,0.7185845654630247,-0.11169939442783115,-0.440818057641689,-0.13204750821868227,-0.5368771042232469,-0.5625574222380993,-0.69353641346366,-0.31871625319348873,0.2035235841253127,-1.4855806978832133,2.3129197385764284,-0.5261180694594456,-0.0005079777204728353,2.3116052754193217
647,FOLIAGE,-0.547090869745035,-0.04205208903798996,,-0.35697002707839776,-0.19450958515968583,-0.10479364089509643,-0.10360862053172991,-0.4100399212135272,-0.1280593878454349,-0.5194143306511195,-0.6830657192724289,-0.3438210703871366,-0.5662085205648208,-1.0626385446782418,0.745518307988851,-0.19754882263048423,-0.37079672575476674,1.1794740094129386,-0.6296200876225752
33,SKY,0.5494524728313196,-0.4247682718658293,,-0.35697002707839776,-0.19450958515968583,-0.37239092437189264,-0.11673711774807286,-0.45620681422865,-0.13211049282059703,1.4761947225430279,1.3180063678406713,1.6957598449442575,1.349564910662849,-2.6357488407480107,2.6757313092962343,-1.8904317889909203,1.697566069891065,-0.4225642866816234,-0.546715951460898
1258,CEMENT,-0.5745044533094439,-0.7031073139224399,,2.4101466249419325,-0.19450958515968583,-0.4135601533371964,-0.10979988337277018,-0.20998332941428477,-0.08727168411905573,0.33529231089812445,0.3761388388161732,0.35305706624584576,0.2709875596476033,0.09801009497399166,0.39353825403712533,-0.7650493305188559,0.33591552090128374,-0.728343307106992,-0.38543543395654345
1767,FOLIAGE,-1.4791527109349365,-0.23341018045190964,,2.4101466249419325,-0.19450958515968583,-0.2283003347967916,-0.09914623006906495,0.08240775477000845,-0.08922396668938565,-0.8667298108686434,-0.8955408901924825,-0.8671177596990841,-0.8289780731138731,0.44332700544626047,-0.7134955382353567,0.7643165263947517,-0.9014780020509825,1.6633780518671288,-0.8126091604747221
575,CEMENT,-1.246137250637461,-1.9208406229201105,,-0.35697002707839776,-0.19450958515968583,-0.6194058127822141,-0.12346993396629195,-0.24076172899423678,-0.13091588888376635,0.8727581991684423,0.7947466675489818,1.0090925266895985,0.7751384379977586,-1.4175475222493272,1.6254681873988117,-1.3325498384072278,1.0012087332501387,-0.5057008923368397,-0.5125695140439699
613,FOLIAGE,-1.2598440424196655,-0.5117492225085202,,-0.35697002707839776,-0.19450958515968583,-0.20771578700778107,-0.12260727628997092,0.03624076480422611,-0.11225100567857818,-0.8162817433191504,-0.8448005484401382,-0.8364857640441629,-0.7556470355129649,0.4049584348986741,-0.8043291074678748,0.9566895934296268,-0.8704137379696875,0.8010855881563731,-0.9752258280098429
1180,WINDOW,-0.9720014149933724,0.32326790366131125,,-0.35697002707839776,-0.19450958515968583,-0.4341448863863218,-0.10885053635020103,-0.11764918328158942,-0.10432492721558738,-0.922998802942179,-0.91139724431433,-0.9309344383730055,-0.9145309553564419,0.8557888863198044,-0.810006208738274,0.5142315424524259,-0.9661952402437005,1.500382672932564,-0.4733588687009595
855,WINDOW,0.4260913467914797,-0.7726920744365924,,-0.35697002707839776,4.390359207890052,0.018713090058621755,-0.0726044675413721,0.6518004740469232,-0.08087103475980591,-0.5989670182014061,-0.6354966711776063,-0.5429290766051281,-0.6242622317392978,0.15556286014967538,-0.11740045154784617,0.04291753388717835,-0.5727144772304901,0.25470225700806864,-0.5260645775860153
841,WINDOW,0.24790305362282208,-0.16382541993775704,,-0.35697002707839776,-0.19450958515968583,-0.14596251416097947,-0.10925403534190388,-0.5639300493505677,-0.1335454418576489,-0.2584426192146836,-0.28031428747362847,-0.22384563728751608,-0.2759398271967317,0.011680860881231894,0.018849989160511033,-0.043650347533749675,-0.24912823967049177,-0.41612368507665404,-0.5393819450807685
205,GRASS,-1.2187236670730521,2.0802831066436647,,2.4101466249419325,-0.19450958515968583,-0.0018712724702737837,-0.08601501647311552,-0.11764918328158942,-0.12808004298336462,-0.6212805884044222,-0.6545242789989593,-0.7369317540429664,-0.44399010164735636,0.2035235841253127,-1.281205225867999,1.9666482128927165,-0.6322543186611557,0.1109705600122182,2.4144967872252683
992,GRASS,-0.8486402889535325,0.6016069457179217,,2.4101466249419325,-0.19450958515968583,-0.33122287366091996,-0.10380367719111043,-0.14842713965852639,-0.1181712763409969,-0.38941355197657174,-0.4674192689655737,-0.5046390877799772,-0.17205412299339035,-0.3911888406654907,-1.088183935445096,2.23597041446018,-0.40186094323965393,-0.06606055181847235,2.580412997278733
2135,SKY,0.20678267827620878,-1.8164634821488816,,2.4101466249419325,-0.19450958515968583,-0.31063897057710954,-0.11500281394838292,-0.14842741666041076,-0.10641647672524136,1.9185853268946798,1.850779843501597,1.9765533873327286,1.893436867970781,-2.1753265466840728,1.9604171214772739,-1.1401769609560133,1.9823220763668112,-0.7752556952290551,-0.5833258022530305
1844,SKY,-0.643038412220466,-0.8944654053363595,,-0.35697002707839776,-0.19450958515968583,-0.2900533853314552,-0.10484463791776957,-0.3792612307815965,-0.1277651233744852,2.3182893609568467,2.3550121072205763,2.2139513364278662,2.382310543640639,-1.551837480317724,1.2053631430153255,-0.48610839851095033,2.223070105523195,-1.0843298491125044,-0.6198930085822475
1234,CEMENT,0.4123845550092753,0.2536831431471587,,-0.35697002707839776,-0.19450958515968583,0.03929804541988509,-0.11244276218893114,-0.3792626711913954,-0.1330550916445615,0.8494744486838998,0.8867135243098416,0.8814591923157582,0.7659720943902676,-0.35282050320683683,0.9101539995798518,-1.1882701803188171,0.8717742801629064,-0.7791848805000741,-0.41165699004511813
1239,CEMENT,-0.6019180368738527,-0.7726920744365924,,-0.35697002707839776,-0.19450958515968583,-0.5370671214238617,-0.12565643826429068,-0.42542911823348434,-0.12908761943782027,0.2295454367954601,0.2873432785669792,0.2228710445079266,0.17932379358300138,0.33781345586447564,0.14374599229626472,-0.5822950103723209,0.2038923577839235,-0.7957927368186228,-0.3597868279053769
2073,BRICKFACE,0.9195358509508392,0.32326790366131125,,2.4101466249419325,-0.19450958515968583,-0.5164827218429432,-0.12458281564831782,-0.25615009777855957,-0.1312918040283787,-0.8482968674926638,-0.7433198763520257,-0.9028551002159602,-0.8748099698957444,1.6423441379497696,-1.0597984500415865,0.14872270305322788,-0.8937119418552096,1.0299357188248495,0.4905296815404876
307,PATH,0.09712834401857333,1.0191155088028374,,-0.35697002707839776,-0.19450958515968583,-0.3723913912273823,-0.1126924708807901,-0.0868711161038987,-0.11003760588620838,0.16939583099198166,0.21123267603292584,0.19223904885300516,0.09988185566057543,0.24189209424243513,0.291350512920131,-0.7361933123332922,0.17282809370262828,-0.6400497087463626,-0.35879073349315366
1507,SKY,-0.3689025765763774,-1.4337472993210423,,-0.35697002707839776,-0.19450958515968583,-0.06362310028817879,-0.11004765166606277,-0.3638721417923743,-0.12530919047508726,2.6219478260420734,2.792647543774736,2.367111429572484,2.7336885152153125,-0.5830317365680401,0.4503092156472479,-0.17831153488536272,2.3783915424206885,-1.377392731792306,-0.5860424939709517
349,WINDOW,1.3307396044169721,0.3754564740469257,,-0.35697002707839776,-0.19450958515968583,-0.7017428590307457,-0.12730816296443143,-0.6716529520702239,-0.14017138892433267,-0.9705364003713949,-0.9367674137634301,-1.0151724482493412,-0.9389746363900207,1.095592307640752,-1.093861032117047,0.7546978729997241,-1.0516219886005556,-1.8698001203733807,0.8819424732774603
190,GRASS,-0.862347080735737,1.7323593040729017,,-0.35697002707839776,-0.19450958515968583,0.22455771575219802,0.0002877150604279346,-0.2099831632131541,-0.09860734984461607,-0.7959084943879086,-0.7972314803663074,-0.9079604289961134,-0.6517613725583347,0.6351697114244944,-1.40042425546803,1.7358005002476145,-0.8082851795194325,0.7282083490524409,2.206307166381478
2201,GRASS,0.08342155223636889,1.9237173954868214,,-0.35697002707839776,-0.19450958515968583,-0.3929760131204388,-0.12061867436113252,-0.4254290683731452,-0.12984335525458218,-0.820162359668512,-0.8226016526695515,-0.9130657646684672,-0.6975932830897766,0.6447618562196219,-1.2925594130806364,1.5434274496606368,-0.8471155270947042,0.5681796458151639,2.301419266893417
1551,GRASS,0.9195358509508392,2.0106983461295123,,2.4101466249419325,-0.19450958515968583,0.22455764164815198,-0.07304897757701072,-0.040704153838304745,-0.11794092860230979,-0.5737429595421825,-0.5879275945413435,-0.6807730915132773,-0.4256573044358107,0.33781345586447564,-1.1846945809120168,1.6684699065718083,-0.6167221516732024,-0.3617408210557823,2.488354214427182
542,CEMENT,0.3849709714448664,-0.12903303968068072,,-0.35697002707839776,-0.19450958515968583,0.5127400879775404,-0.07220199650156434,-0.36387319439953497,-0.12598294694106824,-0.1992631151101724,-0.22323140692668916,-0.1345022917388266,-0.251496115914098,-0.055464118152966424,0.26864214871363024,-0.3995405170900223,-0.15852411086032722,-0.3115821367077075,-0.4710202178819019
258,PATH,0.5494524728313196,1.08870026931699,,-0.35697002707839776,-0.19450958515968583,0.2451418189169327,-0.09223474087161534,-0.11764918328158942,-0.12021291725895271,0.3265609503062474,0.3507686379714887,0.3887943447329152,0.22515573161358382,-0.04587199062368601,0.6830703575148446,-1.111320856202568,0.37215711185001954,-0.5240071893261756,-0.3739745565931664
1536,SKY,1.7419433578831052,-1.6772939611205764,,-0.35697002707839776,-0.19450958515968583,-0.2283009646811824,-0.11401184535426656,-0.3946517768007307,-0.13034721965736562,2.599634308227431,2.7831338254883806,2.328821348851324,2.718411092541888,-0.44874186482887696,0.32541321251149385,-0.10136229733699553,2.339561124950806,-1.4122189080021341,-0.5831948921642935
674,FOLIAGE,-0.21812786697212863,0.3928526641754639,,-0.35697002707839776,-0.19450958515968583,-0.6811584016486713,-0.1242737477516365,-0.6562639583696499,-0.13785750932325358,-0.9695662453148696,-0.9367674137634301,-1.0126197813321243,-0.9389746363900207,1.0860001706152558,-1.0825068387731451,0.7450792196046965,-1.0490332993058287,-1.3831311459805644,-0.4733588687009595
2231,GRASS,-1.3969119602417097,1.9759059658724358,,-0.35697002707839776,-0.19450958515968583,-0.08420916721013186,-0.07280118096486984,-0.17920517913602874,-0.10490491225275914,-0.8172518974064907,-0.8162591081666686,-0.9105131094679916,-0.6975932830897766,0.673538264706234,-1.2925594130806364,1.514571518042955,-0.8471155270947042,0.5009555681743796,2.2929799988644355
1586,GRASS,-0.10847353271449316,2.132471677029279,,-0.35697002707839776,-0.19450958515968583,0.14221996922043192,-0.00202474411638059,0.06701869348097475,-0.040417696493290606,-0.565981726843459,-0.5942701304817944,-0.6858784202934304,-0.3889918200092825,0.2035235841253127,-1.2641739322755752,1.9377922812750343,-0.5856579108901113,-0.13551029323534539,2.432215593922009
176,PATH,1.4266871468924034,1.2452659804738335,,-0.35697002707839776,-0.19450958515968583,0.8420911852606738,-0.07651451336179044,0.4671325418839821,-0.10195380321478464,0.2790233476381941,0.27465812106175636,0.3377410569313842,0.20987841893672307,-0.2664911827848427,0.6206222537592265,-0.7842867913997406,0.32038337721153454,-0.5983758255170488,-0.44638051899509434
773,GRASS,0.9880698098618614,0.5668145654608454,,-0.35697002707839776,-0.19450958515968583,-0.3518072880626477,-0.11636742142700593,-0.1022601219925556,-0.11117856437824825,-0.5271755371556561,-0.5530435897859826,-0.6577990890285857,-0.34010442494315585,0.19393137026679796,-1.3039136054026608,2.01474143225552,-0.5442388532847114,-0.18507605416591888,2.411436092525773
146,WINDOW,1.1114309359017014,-1.0858234967502791,,-0.35697002707839776,-0.19450958515968583,-0.4958983074412155,-0.11830663283159068,-0.5331520375732537,-0.13235883533394827,-0.7852367784718147,-0.8035740163067584,-0.7343790896528899,-0.8198116882576706,0.4721033880341024,-0.3047445584392181,0.04291753388717835,-0.7668661685104404,0.9592164721754394,-0.4438003025006758
77,FOLIAGE,-1.0953625410332124,-0.26820256070898596,,-0.35697002707839776,4.390359207890052,8.74652300375528,0.15800760073005643,6.88434323302151,0.13071060415295768,0.3343221830049706,0.2556305988647243,0.3887943447329152,0.3412631814616788,-0.9859013517855286,0.6376535269141023,-0.09174365346443471,0.37215711185001954,-0.2974817985045851,-0.6455519683725129
1512,SKY,0.6591068070889551,-0.1812216100662952,,-0.35697002707839776,-0.19450958515968583,-0.516482744074157,-0.12061867123936972,-0.30231708774434196,-0.12203435130906114,2.516200847162663,2.6213987308852773,2.331373990267397,2.6084145292657404,-1.091415013595318,0.8306748270448404,-0.31297263566909445,2.3421497883845253,-1.238489893862617,-0.6125881868042042
1504,SKY,1.7693569414475139,-1.1554082572644317,,-0.35697002707839776,-0.19450958515968583,-0.3518086589874984,-0.11004771120253912,-0.28692763865266996,-0.12247511871697833,2.5860518366744265,2.7577633392292933,2.3543479927520887,2.6695239449680286,-0.5446631401216833,0.5752054742523546,-0.4283965352755863,2.3654479922700475,-1.3497461455390316,-0.5335570608852336
497,CEMENT,-0.9720014149933724,0.04492886160470081,,2.4101466249419325,-0.19450958515968583,0.3274798618648826,-0.0671685464286366,0.26707557613219574,-0.10149430138116117,-0.3603088507737998,-0.33739716802056774,-0.35147901760936123,-0.3889918200092825,0.5008797965207145,-0.2366193636319748,-0.10136229733699553,-0.3785627393541317,-0.5304532659571617,-0.39204649050406326
224,GRASS,1.6459958154076741,1.993302156000974,,2.4101466249419325,-0.19450958515968583,-0.08420920426215486,-0.07070188244188039,-0.025315231050213136,-0.09867610168424282,-0.7367290295746771,-0.7560049539412157,-0.8645651044986086,-0.557042121959048,0.42414271585600555,-1.4571952170781524,2.043597450441084,-0.7280358209351688,0.7451378302993126,2.2577362592355885
124,WINDOW,1.6185822318432654,-0.5117492225085202,,-0.35697002707839776,-0.19450958515968583,-0.4547293971233094,-0.12037091208838249,-0.6100969811459542,-0.13966758231635135,-0.9394914381434779,-0.9304248715438623,-0.9411451051229128,-0.9359191763295711,0.8461967501576003,-0.7816207177144388,0.47575691502145406,-0.9765499964906792,2.4128869944440683,-0.45837597285034276
1863,GRASS,-0.13588711627890201,1.0365116989313756,,-0.35697002707839776,-0.19450958515968583,-0.4135603867649412,-0.11871919073298762,-0.11764929408234318,-0.11523297261796105,-0.496130606360763,-0.5371872499348552,-0.6169563898653533,-0.3064943975521718,0.030865115939793186,-1.213080061717078,2.024360162695962,-0.5157632992335447,-0.15123662656500236,2.488841616695282
1443,BRICKFACE,-0.7938131218247148,-0.09424065942360442,,-0.35697002707839776,-0.19450958515968583,-0.2900537558516852,-0.11871916731976657,-0.04070423693887005,-0.06730837496582548,-0.41754804670363016,-0.35959610089502675,-0.38721636501843804,-0.5050992973565183,0.865381013849085,-0.14010881575434692,-0.6303882297351244,-0.4148044001974791,-0.04383939222617708,-0.16685829493962775
893,CEMENT,0.8510018920398171,-0.05944827916652812,,-0.35697002707839776,-0.19450958515968583,0.12163512501523745,-0.08085086934069409,-0.31770587203149137,-0.12917135133648425,0.6020849468586026,0.6869234423955541,0.5776917852866105,0.5429235383015693,0.28026060435955774,0.33109030356311925,-0.8419986546351049,0.5637202095908614,-0.8938956983921743,-0.34301946512099346
420,WINDOW,1.38556677154579,0.35806028391838757,,-0.35697002707839776,-0.19450958515968583,-0.7017428590307457,-0.12730816296443143,-0.6716529520702239,-0.14017138892433267,-0.9705364003713949,-0.9367674137634301,-1.0151724482493412,-0.9389746363900207,1.095592307640752,-1.093861032117047,0.7546978729997241,-1.0516219886005556,-1.8698001203733807,0.8819424732774603
1481,FOLIAGE,1.2347920619415411,-0.007259708780913653,,-0.35697002707839776,-0.19450958515968583,-0.5782361132562184,-0.1243350553824153,-0.48698501990728293,-0.13941567980302216,-0.9346406624679385,-0.9367674137634301,-0.928381773982929,-0.9298082559336807,0.7406832437404326,-0.7248497407761554,0.48537556755080297,-0.9636065535117763,2.5102206929621738,-0.5221960971041649
1368,BRICKFACE,-0.47855691083401286,-0.38997589160875307,,2.4101466249419325,-0.19450958515968583,-0.3723913912273823,-0.11871919452369958,-0.19459412962430872,-0.10811667091728712,-0.4447123611491617,-0.3564247758419206,-0.4408223861320533,-0.5295429811400111,1.162737269409104,-0.3388071558428398,-0.5919135676769999,-0.46916689146250024,-0.10010680400219464,-0.10174356503317511
484,CEMENT,-0.14959390806110645,0.09711743199031526,,2.4101466249419325,-0.19450958515968583,0.05988222268866581,-0.10181189217912617,-0.4562075178134364,-0.1251044957049233,0.6641748346425757,0.6108128398615006,0.7767997455565969,0.5734781086570092,-1.024269948231885,1.2961968042168106,-1.1690327194379324,0.7656379144701768,-0.5296034543189583,-0.49445066475277916
743,SKY,-0.17700749162551532,-1.625105390734962,,-0.35697002707839776,-0.19450958515968583,-0.4958976590308131,-0.12123935795891014,-0.3330949610207137,-0.1279274861301433,1.9961977848528458,1.939575574999433,1.9740005161766296,2.0553761458528954,-2.1369577775792474,1.4892180532536783,-0.38030322934490096,1.9797331799510518,-0.8826145605855554,-0.6616108118481567
2060,BRICKFACE,-1.4928595027171407,0.07972124186177712,,-0.35697002707839776,-0.19450958515968583,-0.516482744074157,-0.12557385055759548,-0.4869850060571887,-0.1348814186138397,-0.8250131484411446,-0.7401485998193682,-0.8620124355137315,-0.8534217513975378,1.440909244011791,-0.9235481319585187,0.11986672815160487,-0.8859458746699758,0.589616343679791,0.2440157601314572
524,CEMENT,1.358153187981381,0.010136481347624501,,-0.35697002707839776,-0.19450958515968583,-0.125377929319946,-0.09845728154613143,-0.14842722275909176,-0.11999945566854016,0.16939583099198166,0.11292339749737607,0.27902966108961064,0.09071537455738013,-0.65017654294377,0.8704143622184755,-0.8227611937542203,0.2608434658862569,-0.34545783088095855,-0.49497572874685336
443,CEMENT,-1.0405353739043945,-1.416351109192504,,-0.35697002707839776,-0.19450958515968583,0.2657264778620122,-0.10659397478923018,-0.3023169215432113,-0.12496301066264646,0.57201017015105,0.5093322648142853,0.6976671724382261,0.47570334602389686,-1.0338620757611658,1.3075508841323198,-1.1786515364462562,0.6853886490787287,-0.45535693310836084,-0.4936394492943479
2247,PATH,0.9469494345152482,0.9495307482886848,,-0.35697002707839776,-0.19450958515968583,-0.24888488258580213,-0.1038535874888711,1.544362123084314,0.07369445904056769,-0.08866541818243291,-0.09003803801145784,-0.052816985308371575,-0.12927769699663344,0.05964149852763505,0.16645440759663607,-0.3418286538546581,-0.075686088842343,-0.5690962185838552,-0.47941761797840027
16,BRICKFACE,0.2890234289694354,0.010136481347624501,,-0.35697002707839776,-0.19450958515968583,-0.51648278112618,-0.12359177926735196,-0.5639300355004734,-0.13834509058890174,-0.8124011269697887,-0.7242922399892325,-0.8466964261992697,-0.8473108345765357,1.4600935249691227,-0.8951626511534576,0.05253617775973918,-0.8730024293612526,0.598306830575946,0.21883071686411473
1926,PATH,0.9606562262974526,0.6537955161035361,,-0.35697002707839776,-0.19450958515968583,0.08046636290542344,-0.08700609143015031,2.236866557068223,1.4126234430978002,0.11603722521732622,0.09072443608147684,0.15905431988600005,0.08766002751839928,-0.32404403428976075,0.3821841741216164,-0.3225913661095366,0.14176373642851792,-0.5789805677531015,-0.6170887630580678
645,FOLIAGE,-1.3969119602417097,-0.5465416027655964,,-0.35697002707839776,4.390359207890052,0.8215069338878472,-0.023924075201120193,1.267360238689997,-0.043452306182706735,-0.6387433619765495,-0.6862369872426545,-0.5863243712364297,-0.6487059430219316,0.08841788111547691,-0.17417136206409795,0.20643460957253298,-0.6167221516732024,0.6044654464409529,-0.5938281822192889
1400,BRICKFACE,-0.6019180368738527,-0.4421644619943675,,2.4101466249419325,-0.19450958515968583,-0.2488846232216412,-0.11772814186497053,-0.14842713965852639,-0.08525643599069992,-0.4233689188392995,-0.33739716802056774,-0.4204010250634359,-0.5050992973565183,1.1243687195805336,-0.3274529737395894,-0.5726762799318784,-0.44845735101069845,-0.16532978153399078,-0.10741864356611708
976,GRASS,-0.7801063300425104,0.8451536075174559,,-0.35697002707839776,-0.19450958515968583,-0.31063826658867266,-0.10360864060020508,-0.025315120249459314,-0.11127105986650108,-0.1818003677322317,-0.23591650734903144,-0.3233997322925218,0.041828089487816834,-0.34322820301908774,-1.093861032117047,2.197495838969937,-0.22065268561932483,-0.5019431410804547,2.575944517616077
1296,BRICKFACE,0.1656623029295955,-0.9988425461075884,,-0.35697002707839776,-0.19450958515968583,0.26572658901808116,-0.05950479043924517,0.1439636952240709,-0.07410975705762003,-0.22642745574989045,-0.21371757447457243,-0.13705507099891548,-0.34315993697698155,0.29944494574735303,0.41056962937974223,-0.9958969565960764,-0.1611129140832708,0.016052004970585867,-0.3119684721404133
2249,PATH,-1.3832051684595055,1.1234926495740662,,-0.35697002707839776,-0.19450958515968583,-0.06362428595291446,-0.10013726265931881,1.1596375298716592,0.5153440411041563,-0.1682181581210928,-0.15663469392763305,-0.14216035383106362,-0.20871968991734108,0.24189209424243513,0.03588116012764533,-0.3033539917965338,-0.16629024095071154,-0.596108595343442,-0.43700766725370166
289,PATH,0.6591068070889551,1.1582850298311427,,2.4101466249419325,-0.19450958515968583,0.16280414648921246,-0.07011929237771419,-0.24076103648952582,-0.11968341042979892,0.3508147501013844,0.3444261591139185,0.4168736759977597,0.2740429891840064,-0.34322820301908774,0.7284870859278462,-0.8900918739979085,0.40063268919939016,-0.5902847882694064,-0.4437871661941938
379,WINDOW,0.7824679331287949,-1.4685396795781185,,-0.35697002707839776,-0.19450958515968583,1.3361185907518451,0.0006348104877356309,-0.5023740534961283,-0.12521147730134502,-0.7212065641772305,-0.727463513667746,-0.6858784202934304,-0.7495361076923064,0.5296562395390202,-0.3558384289977153,0.0717734655048606,-0.7176810740074718,0.6531842865470597,-0.4357181737597517
2058,BRICKFACE,-0.27295503410094635,0.27107933327569683,,-0.35697002707839776,-0.19450958515968583,-0.5988205572995644,-0.12491315911665778,-0.44081807149178326,-0.13129179892733703,-0.8104608187951079,-0.7211209834355831,-0.8492490951841467,-0.8411999122557053,1.4696856697642502,-0.9235481319585187,0.09101079653392286,-0.8755911207528175,0.4631211673898277,0.25687052256325327
1948,WINDOW,0.8510018920398171,0.18409838263300604,,2.4101466249419325,-0.19450958515968583,0.40981775660474073,-0.08172048542630751,-0.363872945097839,-0.13362191293359998,-0.27105462235010885,-0.3564247758419206,-0.1549237217294514,-0.32482713976543587,-0.5542551813217298,0.5524969056703716,-0.38030322934490096,-0.1792337212067406,0.13516128356364612,-0.5523480619765776
1173,WINDOW,-0.9034674560823502,-0.12903303968068072,,-0.35697002707839776,-0.19450958515968583,0.4098180900729478,-0.06459040293881436,-0.45620706353034596,-0.13242766130871397,-0.39523445030642756,-0.42619272826976184,-0.3361630542429045,-0.4317682460060394,0.040457243469073756,0.0699438597190082,-0.15907416057235987,-0.3630306422607902,-0.13678693790180838,-0.5059620165942655
2020,BRICKFACE,1.454100730456812,-0.007259708780913653,,-0.35697002707839776,-0.19450958515968583,-0.45472934154527495,-0.1253260904254828,-0.5639299856401342,-0.1375893795291954,-0.8182220514938312,-0.7338060638789171,-0.8569070952465772,-0.8442553747910776,1.4313170992166637,-0.929225223010144,0.13910405918066712,-0.8807684895570252,0.4592585584351712,0.2423317632934755
1961,WINDOW,0.6042796399601373,0.23628695301862052,,-0.35697002707839776,-0.19450958515968583,-0.14596232890086458,-0.11665453731062532,1.6674742255939465,0.711261839946613,-0.3069503235817041,-0.40399382393674327,-0.1753449909020589,-0.3676035657621928,-0.6309923742144431,0.6262993448108518,-0.4283965352755863,-0.1999431684657269,0.33146054495428107,-0.5501300969288968
232,GRASS,-0.547090869745035,1.7323593040729017,,2.4101466249419325,-0.19450958515968583,-0.043040293944248804,-0.10396090700461628,-0.13303816147005793,-0.11446752730844996,-0.5844146806971134,-0.5752424941190013,-0.7496950989673518,-0.3889918200092825,0.5584326221268622,-1.5820913224016475,2.1205466879894512,-0.5856579108901113,-0.016512836573649815,2.154504950654576
62,FOLIAGE,-1.0953625410332124,-0.5987301731512109,,-0.35697002707839776,-0.19450958515968583,-0.41356048680540336,-0.11971021819463115,-0.4562070552202894,-0.1321104851690345,-0.9103867840902417,-0.9335961426536461,-0.8671177596990841,-0.9298082559336807,0.5296562395390202,-0.4580261701147097,0.24490922834671666,-0.9014780020509825,2.449387021887837,-0.49245472269790924
1149,PATH,-0.026232782021266568,1.1060964594455283,,-0.35697002707839776,-0.19450958515968583,0.2863110997550686,-0.08605798530829614,0.28246452662047583,-0.11202182947912792,0.5661892456270077,0.5632438773909988,0.6517191674688431,0.46042611584445853,-0.48711037494599957,1.035050309278829,-1.2652194178671843,0.6387922413076842,-0.5621302334823264,-0.42102673566478066
567,CEMENT,-0.9171742478645547,-0.024655898909451808,,-0.35697002707839776,-0.19450958515968583,0.05988207448057376,-0.0779114687695822,1.0211362275720512,-0.08888881124820182,-0.07508331334804033,-0.10272313843379989,0.003341631273312611,-0.14149955263795036,-0.18975407622136367,0.4616634999382394,-0.5919135676769999,-0.01873498074000944,-0.3383175209510588,-0.4607033639781296
1857,GRASS,-0.6019180368738527,1.8367364448441306,,2.4101466249419325,-0.19450958515968583,0.20397324206723352,-0.109799863304295,-0.10226026049349782,-0.08544540748005536,-0.6843406564699219,-0.7242922399892325,-0.7701164140879642,-0.535653895211099,0.19393137026679796,-1.1336007103535195,1.7261818563750537,-0.709914990513495,0.3033120345959234,2.536895584735624
512,CEMENT,-0.451143327269604,-0.5987301731512109,,-0.35697002707839776,-0.19450958515968583,0.03929737848347127,-0.0991027974291247,-0.3330953211231633,-0.12387539274314027,0.5729802980442039,0.5188460401835214,0.6951143012821271,0.4726478889883528,-0.9571251418561552,1.2848425710196898,-1.2171261985043806,0.6827997526629694,-0.47751992602425497,-0.48265238491650336
250,GRASS,-1.5751002534103675,1.7323593040729017,,2.4101466249419325,-0.19450958515968583,-0.14596247710895646,-0.10345372312100554,0.31324275999929707,-0.09002902328781066,-0.5766534479983902,-0.5435297858753062,-0.719063080338428,-0.4317682460060394,0.7694596522270447,-1.4231326554402401,1.6396139749541256,-0.6218995484352547,-0.42147900512449493,2.1185318548170513
180,GRASS,1.0840173523372925,0.5668145654608454,,-0.35697002707839776,-0.19450958515968583,-0.516482632918088,-0.12108947186942005,-0.11764929408234318,-0.13068730729574005,-0.3496371820072418,-0.44204909666232955,-0.4306117055977446,-0.1598322948512143,-0.5542551813217298,-0.8270374818931496,1.957029569020156,-0.3915061963119569,-0.16582284047694787,2.735863971404958
